11.9600,7.4773,6.1143,507.1030,0.2729,9.1230,43.3137,0.6905
11.7700,7.4696,6.0682,502.0700,0.2792,9.3830,46.2885,0.7529
12.4200,7.5106,6.5727,499.0480,0.2687,9.2810,43.7686,0.7757
12.3000,7.5489,6.9722,495.2360,0.2640,9.5300,44.0370,0.8359
11.8100,7.4837,6.8474,529.2990,0.2515,9.3710,42.1968,0.8472
11.5000,7.4739,6.7339,528.3750,0.2515,9.3710,36.2537,0.8472
11.2200,7.4683,6.6461,527.2080,0.2299,9.4400,31.5464,0.8700
11.1500,7.4745,6.7138,526.4310,0.2150,9.4810,24.7763,0.8891
12.0200,7.5674,7.6512,526.2720,0.1987,9.3230,20.6083,0.9219
11.8600,7.5618,7.5547,525.6790,0.1878,9.2000,20.2487,0.9385
11.8200,7.5799,7.6627,526.1880,0.1785,9.2880,19.6503,0.9249
11.7400,7.5899,7.8322,527.0050,0.1681,9.1350,18.4203,0.8756
11.5800,7.5821,7.8680,525.4810,0.1573,9.0650,17.5658,0.8198
11.5100,7.6026,8.0040,526.1280,0.1474,9.0990,14.3054,0.7688
12.2200,7.6489,8.5008,523.8450,0.1387,9.1010,14.2497,0.6177
12.2600,7.6650,8.5272,522.6480,0.1333,8.8020,14.6804,0.6594
11.9700,7.6655,8.5283,522.1360,0.1308,8.7850,16.2964,0.5762
11.7600,7.6561,8.4706,520.5680,0.1316,8.7140,16.6815,0.5615
11.5700,7.6524,8.4664,519.5080,0.1266,8.6640,16.4472,0.5182
11.4800,7.6725,8.7866,516.8990,0.1208,8.7090,13.9798,0.4321
12.2300,7.7228,9.2104,511.5340,0.1158,8.5630,12.6511,0.3566
12.2100,7.7368,9.3084,507.4070,0.1116,8.4400,13.3010,0.3057
12.0100,7.7193,9.1640,503.4620,0.1102,8.3470,14.7473,0.2699
11.9400,7.7233,9.2679,495.8360,0.1061,8.1300,15.5630,0.2256
11.9300,7.7294,9.3877,486.6130,0.1024,7.9420,15.2005,0.1819
12.0500,7.7191,9.2657,481.3830,0.0985,7.9280,13.7065,0.1768
12.6800,7.7595,9.5734,475.7380,0.0947,7.7010,12.8308,0.1564
13.0000,7.7805,9.7100,470.5440,0.0930,7.5560,11.5945,0.1502
12.6900,7.7232,9.2292,466.6050,0.0942,7.4180,13.9234,0.1471
12.5400,7.6917,9.0252,463.3830,0.0958,7.3990,15.6387,0.1409
12.5100,7.6717,8.8373,460.4860,0.0949,7.3650,15.3899,0.1394
12.6200,7.6657,8.8101,456.5560,0.0931,7.3950,12.9979,0.1350
13.2300,7.7158,9.3709,453.9850,0.0899,7.2800,11.8303,0.1269
13.4700,7.7631,9.5436,450.7570,0.0884,7.0980,11.2771,0.1234
12.7000,7.7132,9.0339,450.1290,0.0925,7.0210,13.7682,0.1260
12.3200,7.7000,9.0723,447.9960,0.0939,6.9250,14.6373,0.1262
11.8900,7.7071,9.0524,445.7210,0.0925,6.8700,14.0664,0.1284
11.5000,7.7041,9.0270,445.9020,0.0923,6.9240,13.1356,0.1287
11.6200,7.7698,9.7128,444.1250,0.4782,6.9120,12.2578,0.1224
11.1700,7.7709,9.4964,443.5060,0.0998,7.0170,11.4124,0.1303
10.6600,7.7482,9.2935,442.4500,0.0920,6.7560,12.5453,0.1338
8.6200,7.8202,9.8840,435.3470,0.0943,6.3620,11.5121,0.1591
