16.7200,8.4580,9.0700,452.1000,0.0897,2.4290,10.7400,0.1664
17.2700,8.4110,9.1340,458.7000,0.1046,2.5050,10.1400,0.1791
19.2200,8.7750,12.8510,446.4000,0.1039,2.4120,10.2600,0.1393
20.0000,8.9630,13.5360,443.5000,0.0878,2.4120,9.8400,0.1211
18.4300,8.8880,12.2300,442.0000,0.0856,2.3860,10.6900,0.1120
17.4600,8.5010,9.7140,444.9000,0.0821,2.3540,12.5100,0.1365
17.3600,8.3810,8.3560,454.7000,0.0833,2.4340,10.1800,0.1407
17.1300,8.1420,7.6880,459.5000,0.0953,2.3620,11.3100,0.1521
17.8100,8.3800,9.8500,474.0000,0.0999,2.4350,11.9100,0.1211
17.4600,8.4600,10.4370,466.3000,0.0917,2.2660,15.1000,0.1157
16.8700,8.1970,8.3980,469.9000,0.0839,2.2640,11.9400,0.1409
16.7400,8.1630,7.7430,471.3000,0.0807,2.2700,11.5000,0.1362
16.3200,7.9170,6.5290,472.4000,0.0793,2.3280,10.7700,0.1500
15.9900,7.9400,7.1470,476.6000,0.0872,2.2720,12.0300,0.1496
17.4100,8.3140,10.0530,468.3000,0.0857,2.2700,9.8500,0.1226
17.9100,8.3950,10.8650,462.4000,0.0771,2.2670,8.0800,0.1139
16.6300,8.2200,9.4900,462.4000,0.0717,2.2810,7.8500,0.1119
16.1400,8.0260,7.7620,475.9000,0.0789,2.1890,9.8100,0.1333
15.7600,7.8770,6.8880,476.6000,0.0759,2.2520,10.4000,0.1313
15.7600,7.8700,6.9400,478.2000,0.0841,2.2370,10.4600,0.1237
16.8800,8.2280,9.7040,474.5000,0.0854,2.1630,10.5300,0.1119
17.7700,8.6490,13.7450,453.8000,0.0719,2.1820,7.8000,0.0690
16.7400,8.4600,11.3850,456.2000,0.0631,2.1480,9.9300,0.0694
16.2500,8.1730,8.6800,475.7000,0.0757,2.2000,10.6900,0.0950
15.6500,7.8990,7.3780,477.6000,0.0754,2.2010,10.0500,0.0950
16.2200,8.0390,8.3800,477.6000,0.0814,2.1360,10.0400,0.0925
18.1800,8.4020,11.2440,470.5000,0.0783,2.0720,7.9100,0.0775
18.9600,8.5210,11.0200,469.4000,0.0687,2.0250,5.7700,0.0681
17.4700,8.4650,10.4200,465.2000,0.0694,2.0840,6.3800,0.0655
16.6100,8.1730,9.2180,464.8000,0.0627,2.0840,7.7700,0.0705
16.2300,7.9270,7.3140,476.9000,0.0693,2.0520,8.8800,0.0845
16.2200,7.8620,7.0180,478.6000,0.0742,1.9840,10.0000,0.0815
18.5800,8.2830,9.9050,477.9000,0.0781,2.0440,9.0700,0.0728
19.2100,8.4740,10.5680,470.9000,0.0702,2.0220,4.9100,0.0652
17.8100,8.3840,10.0540,465.8000,0.0635,2.0510,4.9700,0.0614
17.0700,8.1160,8.5130,470.6000,0.0656,2.0200,6.2200,0.0730
16.6300,7.9320,7.6620,469.7000,0.0631,2.1020,6.5200,0.0741
16.8300,7.8960,7.5070,475.1000,0.0715,2.0720,8.2500,0.0736
18.7100,8.1550,9.3810,476.2000,0.0781,1.9310,9.5000,0.0816
19.5900,8.5590,11.5840,468.5000,0.0860,2.0510,17.3500,0.0667
18.3400,8.4920,10.2860,467.2000,0.0680,2.0280,6.4600,0.0583
17.0800,8.1620,8.7900,468.0000,0.0646,2.0170,6.7300,0.0679
16.2300,7.8620,6.9820,475.3000,0.0665,2.0540,8.2100,0.0817
16.9100,7.9540,7.2930,486.4000,0.0786,2.0850,6.7500,0.0718
19.0200,8.3480,9.8120,479.0000,0.0805,2.0410,6.4400,0.0584
19.0100,8.4730,10.8540,467.8000,0.0647,2.0380,4.9700,0.0579
17.4700,8.2800,8.7120,476.1000,0.0672,1.9390,5.5500,0.0593
16.1800,8.1080,8.2390,473.5000,0.0621,2.0050,5.5300,0.0597
15.4500,7.9270,7.0640,480.1000,0.0669,2.0590,6.4600,0.0692
16.0000,7.8960,6.9150,487.6000,0.0703,1.9740,7.0000,0.0744
17.9600,8.4260,10.1450,479.6000,0.0778,2.1280,7.3000,0.0495
18.2100,8.5910,11.2870,468.5000,0.0679,2.0900,5.7800,0.0452
17.2600,8.4990,10.1050,472.1000,0.0679,2.0900,7.0300,0.0452
16.4300,8.2850,9.0670,474.5000,0.0633,1.9790,6.6400,0.0497
15.7300,8.0420,7.9840,476.2000,0.0616,1.9390,6.3600,0.0541
16.2200,7.9960,7.7900,477.4000,0.0684,1.9380,6.1500,0.0526
18.4600,8.5650,10.8340,471.5000,0.0718,1.9260,6.3500,0.0370
18.8100,8.6410,11.1340,469.4000,0.0706,2.1060,5.7600,0.0421
17.7400,8.6090,10.4220,465.8000,0.0658,2.0370,5.6800,0.0365
16.7700,8.4270,9.4000,469.7000,0.0630,2.0280,5.5700,0.0438
16.1600,8.1230,8.0510,470.7000,0.0629,2.1040,6.2700,0.0559
16.5700,8.0650,7.6510,479.7000,0.0697,1.9360,7.0100,0.0592
19.1200,8.6120,10.4050,475.3000,0.0822,2.0730,6.2700,0.0608
19.0600,8.5650,9.8490,477.2000,0.0788,2.2120,5.5700,0.0615
18.0700,8.4190,9.0370,479.9000,0.0744,2.1050,5.5700,0.0635
17.2800,8.2640,8.6680,473.1000,0.0653,2.1360,5.0500,0.0619
16.5300,7.9620,7.1920,476.6000,0.0675,2.0840,5.5700,0.0752
17.0400,7.9450,6.9130,484.9000,0.0747,1.9980,5.9700,0.0810
19.7200,8.5260,9.9080,492.1000,0.0854,2.2520,7.5500,0.0722
19.6100,8.4240,9.6090,484.6000,0.0789,2.2520,5.8100,0.0840
18.6200,8.2570,8.3020,485.1000,0.0755,2.2230,5.6800,0.0833
17.7300,8.1020,7.7340,484.6000,0.0661,2.1790,5.8400,0.0778
16.8300,7.8730,6.6160,483.8000,0.0684,2.1950,6.0700,0.0878
17.2900,7.8360,6.2040,491.7000,0.0786,2.0150,6.1200,0.0960
19.4800,8.4890,9.6070,488.9000,0.0831,2.1270,7.3300,0.0798
19.5100,8.3980,10.3250,475.5000,0.0800,2.0930,6.8500,0.0869
18.4700,8.0350,7.1980,487.9000,0.0783,2.1060,6.2300,0.0986
18.1200,7.9110,6.5180,486.8000,0.0746,2.1770,7.3200,0.0979
17.6300,7.7970,5.8510,484.2000,0.0743,2.1210,6.9700,0.1030
17.0300,7.7130,5.4470,480.6000,0.0734,1.9660,6.2200,0.1075
17.0100,7.8440,6.6780,483.4000,0.0766,1.9710,5.9500,0.1132
16.9000,7.9430,7.8120,471.8000,0.0759,2.0790,6.9100,0.1069
16.7200,7.8150,7.0540,470.3000,0.0699,2.0130,5.7000,0.1175
16.3800,7.7140,5.8780,474.3000,0.0719,2.1310,6.6500,0.1285
16.2500,7.6530,4.9820,484.3000,0.0777,2.2950,7.3300,0.1544
